build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Frost,Gnome,Alliance,604.2101867176368,27.089066874062713,0.3830972576533123,5000,0.0409,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,050005001-03-0555003321001301251
Frost,High Order,Alliance,603.8296656863682,26.99356072993691,0.3817465968101856,5000,0.07762950548400001,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.68571428571425,0,050005001-03-0555003321001301251
Retribution,Undead,Horde,973.0528356633996,32.696459687071815,0.4623977673104212,5000,0.003403663376,0.7199999999999989,0.7199999999999989,9,9,linear-v1,7.199999999999989,456,-2.220446049250313e-16,250003002--052253312012331321
Retribution,Human,Alliance,958.4451873999128,32.56078902219327,0.4604790943675471,5000,0.005952158416,0.7199999999999989,0.7199999999999989,9,9,linear-v1,7.199999999999989,456,-2.220446049250313e-16,250003002--052253312012331321
Retribution,Dwarf,Alliance,957.2137965328861,32.636010869955165,0.46154289194046344,5000,0.006218435648,0.7199999999999989,0.7199999999999989,9,9,linear-v1,7.199999999999989,456,-2.220446049250313e-16,250003002--052253312012331321
Shadow,Troll,Horde,673.5193525187689,13.05832045026034,0.18467253882572113,5000,0,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.6857142857143,4.440892098500626e-16,005300231303--505120501201300051
Shadow,Undead,Horde,683.0584416322475,13.16860775314267,0.18623223682065854,5000,0,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.6857142857143,4.440892098500626e-16,005300231303--505120501201300051
Shadow,Human,Alliance,674.2755331276393,13.114715503986597,0.18547008532402545,5000,0,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.6857142857143,4.440892098500626e-16,005300231303--505120501201300051
Shadow,Dwarf,Alliance,680.0652907374923,13.424263208616482,0.1898477509449159,5000,0,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.6857142857143,4.440892098500626e-16,005300231303--505120501201300051
Shadow,Night Elf,Alliance,679.8587958651009,13.329044400689002,0.18850115364927547,5000,0,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.6857142857143,4.440892098500626e-16,005300231303--505120501201300051
Shadow,Gnome,Alliance,679.6554544245133,13.243057037268825,0.1872851086938603,5000,0,0.5199999999999996,0.5199999999999996,11,11,linear-v1,5.199999999999996,396.6857142857143,4.440892098500626e-16,005300231303--505120501201300051
Smite,Troll,Horde,503.9174382191999,9.915725832266055,0.140229539527639,5000,2.9999999999999997e-05,-9.48,-9.48,0,0,linear-v1,-94.80000000000001,406.2857142857143,-7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Undead,Horde,507.87817886371465,9.914372174110337,0.14021039591041268,5000,2e-05,-9.48,-9.48,0,0,linear-v1,-94.80000000000001,406.2857142857143,-7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Human,Alliance,502.6375398759152,9.759639361252962,0.1380221434855423,5000,0,-9.48,-9.48,0,0,linear-v1,-94.80000000000001,406.2857142857143,-7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,504.10182890954997,9.83117320358638,0.13903378478550807,5000,0,-9.48,-9.48,0,0,linear-v1,-94.80000000000001,406.2857142857143,-7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,504.8557507502711,9.906588590423157,0.1401003194142699,5000,0,-9.48,-9.48,0,0,linear-v1,-94.80000000000001,406.2857142857143,-7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,506.4479056951127,9.888204274359131,0.1398403259231429,5000,1e-05,-9.48,-9.48,0,0,linear-v1,-94.80000000000001,406.2857142857143,-7.105427357601002e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,556.9326329579238,18.240740420793276,0.25796302490812967,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Troll,Horde,558.4416182689706,18.319171109620104,0.2590722023465813,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Undead,Horde,570.8499428241095,19.295790953413793,0.27288369263033857,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,559.6363898773228,18.233420345223347,0.25785950340664376,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Human,Alliance,562.6569394183682,18.503511307312085,0.2616791664232467,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,556.5166976344145,18.236110096841966,0.25789754223882844,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,559.9960114702251,18.35874299461986,0.25963183331113454,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,560.5374620977607,18.141960477422284,0.2565660655520726,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Combat,High Order,Alliance,559.6363898773228,18.233420345223347,0.25785950340664376,5000,0,2.5200000000000014,2.5200000000000014,16,16,linear-v1,25.200000000000014,387.59999999999997,-4.440892098500626e-15,005303103012-32003311201515231
Mutilate,Orc,Horde,558.5728676936573,18.34572451018763,0.2594477241386785,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Troll,Horde,559.5441660762044,18.25380678222356,0.25814781116358543,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Undead,Horde,578.0051620088555,19.10483199815193,0.27018312518645937,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Windshaper,Horde,560.8900623292636,18.269267642059592,0.2583664607402461,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Human,Alliance,555.4381732500528,18.23720916691115,0.2579130854368068,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,554.2945205312477,18.20443986355348,0.25744965750442744,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,562.91039542332,18.345513599505477,0.259444741411207,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,Gnome,Alliance,565.6325842648732,18.516977943395148,0.2618696134171288,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Mutilate,High Order,Alliance,560.8900623292636,18.269267642059592,0.2583664607402461,5000,0,4.92,4.92,16,16,linear-v1,49.2,400.8,-1.7763568394002505e-15,0053031035140105-302303202014
Subtlety,Orc,Horde,496.61548633666837,15.562034418350093,0.22008040132547602,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,Troll,Horde,491.6428607183802,15.296533726903682,0.21632565453884653,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
Subtlety,Undead,Horde,511.07981341973544,16.094049504210176,0.22760423082358017,5000,0,5.520000000000001,5.520000000000001,16,16,linear-v1,55.20000000000002,387.59999999999997,-5.329070518200751e-15,115303101104--5320003310013211501
