build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Arcane–Frost,Human,Alliance,706.7507006363481,26.335802848534012,0.3724444956438079,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,05020500310031053--05550002010003002
Arcane–Frost,Gnome,Alliance,712.0158374081527,26.73219005900357,0.3780502573337808,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,05020500310031053--05550002010003002
Arcane–Frost,High Order,Alliance,713.4467297195541,26.43593331238008,0.37386055424358605,5000,0,2.0999999999999996,2.0999999999999996,11,11,linear-v1,20.999999999999996,487.57142857142856,1.7763568394002505e-15,05020500310031053--05550002010003002
2H Bloodthirst,Human,Alliance,741.711696972703,34.2075915312369,0.4837683987959425,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
2H Bloodthirst,Dwarf,Alliance,737.4747125179151,34.6585880992797,0.49014645342704094,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,441,-4.440892098500626e-16,30304203032-050500320051310051
2H Bloodthirst,Gnome,Alliance,736.3224786120439,33.67629088344203,0.47625467297785135,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
2H Bloodthirst,Night Elf,Alliance,733.9245258453028,34.00047652614341,0.48083935030420066,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
2H Bloodthirst,High Order,Alliance,728.5503586088209,33.718987182698974,0.47685848983257445,5000,0,-0.9000000000000004,-0.9000000000000004,6,9,linear-v1,-9.000000000000004,439,0,30304203032-050500320051310051
Physical Ret,Human,Alliance,878.3553429918146,39.92772822155105,0.5646633476566447,5000,0.0063031330288,7.1,7.1,16,16,linear-v1,71,423,0,250003003-232-052253310012330001
Physical Ret,Dwarf,Alliance,874.6382838889679,39.121266091396414,0.5532582508365949,5000,0.0033757822296,7.1,7.1,16,16,linear-v1,71,425,-5.329070518200751e-15,250003003-232-052253310012330001
